trading_pair,date,open,high,low,close,volume
SOL-USD,8/25/2021 20:00:00,72.577,88.881,74.905,88.053,2938270.348
SOL-USD,8/24/2021 20:00:00,66.254,78.372,72,74.823,3107777.074
SOL-USD,8/23/2021 20:00:00,66.151,72.82,70.503,71.986,1664086.031
ETH-USD,10/26/2020 19:00:00,390.35,411.77,393.07,404.55,108903.2756
ETH-USD,10/25/2020 19:00:00,382.21,411.47,406.32,393.12,129676.3419
ETH-USD,10/24/2020 19:00:00,402.92,417.86,412.58,406.46,53762.84087
ETH-USD,10/23/2020 19:00:00,407.4,417,409.55,412.58,68349.19908
ETH-USD,10/22/2020 19:00:00,401.51,419.48,414.64,409.52,124844.5206
ETH-USD,10/21/2020 19:00:00,391.33,421.47,391.36,414.7,182333.5084
ETH-USD,10/20/2020 19:00:00,368.06,402.62,368.81,391.53,249849.807
ETH-USD,10/19/2020 19:00:00,363.01,380.9,379.53,368.81,84940.26982
ETH-USD,10/18/2020 19:00:00,372.89,384.69,378.56,379.36,69957.45766
ETH-USD,10/17/2020 19:00:00,367.31,378.69,368.48,378.58,42509.2102
ETH-USD,10/16/2020 19:00:00,363.56,370.57,365.57,368.48,41868.07116
ETH-USD,10/15/2020 19:00:00,361.38,380,377.89,365.57,106263.2847
ETH-USD,10/14/2020 19:00:00,370.06,381.99,379.01,377.94,68915.9786
ETH-USD,10/13/2020 19:00:00,373.29,387.63,381.37,378.97,80200.71717
ETH-USD,10/12/2020 19:00:00,374.29,387.88,386.77,381.37,84543.6187
ETH-USD,10/11/2020 19:00:00,365.77,395.18,374.37,386.74,111464.2953
ETH-USD,10/10/2020 19:00:00,369.02,377.49,370.73,374.38,55925.96138
ETH-USD,10/9/2020 19:00:00,365.02,380.81,365.35,370.75,117309.7265
ETH-USD,10/8/2020 19:00:00,347.15,368.7,351.17,365.36,116241.0151
ETH-USD,10/7/2020 19:00:00,334.29,353.34,341.7,351.25,88039.97567
ETH-USD,10/6/2020 19:00:00,332.87,342.83,340.8,341.68,95554.36545
ETH-USD,10/5/2020 19:00:00,336.73,355.33,353.82,340.78,101113.6642
ETH-USD,10/4/2020 19:00:00,348.69,356.12,352.42,353.73,53291.56084
ETH-USD,10/3/2020 19:00:00,344.08,354.35,346.18,352.48,57672.70466
ETH-USD,10/2/2020 19:00:00,343.71,351.2,345.74,346.18,39972.14867
ETH-USD,10/1/2020 19:00:00,334.19,354.25,352.84,345.7,152553.4116
ETH-USD,9/30/2020 19:00:00,345.01,370.25,360.01,352.9,123288.3818
ETH-USD,9/29/2020 19:00:00,351.38,361.51,359.93,359.89,61528.36975
ETH-USD,9/28/2020 19:00:00,350.19,360.59,353.68,359.9,116581.135
ETH-USD,9/27/2020 19:00:00,351.88,368.52,357.53,353.91,104212.3756
ETH-USD,9/26/2020 19:00:00,347.05,362.86,354.01,357.55,80085.26429
ETH-USD,9/25/2020 19:00:00,346.03,356.5,352.12,354.13,61035.01105
ETH-USD,9/24/2020 19:00:00,337.63,358.12,349.14,352.11,126913.45
ETH-USD,9/23/2020 19:00:00,316.65,353.14,320.65,349.14,183245.4546
ETH-USD,9/22/2020 19:00:00,313,344.64,344.25,320.63,190725.1144
ETH-USD,9/21/2020 19:00:00,335.57,346.84,340.36,344.26,125988.8984
ETH-USD,9/20/2020 19:00:00,331,376.76,371.03,340.11,266795.4338
ETH-USD,9/19/2020 19:00:00,364.89,385.31,385.25,370.69,89803.37071
ETH-USD,9/18/2020 19:00:00,377.2,388.43,384.6,385.23,70257.87733
ETH-USD,9/17/2020 19:00:00,375.19,392.69,389.52,384.64,163353.4931
ETH-USD,9/16/2020 19:00:00,363.4,394.55,365.22,389.45,212965.4128
ETH-USD,9/15/2020 19:00:00,355,373.37,364.05,365.23,130167.798
ETH-USD,9/14/2020 19:00:00,362.5,382.76,377.27,364.2,170054.9627
ETH-USD,9/13/2020 19:00:00,355.66,384.61,366.58,377.28,190573.772
ETH-USD,9/12/2020 19:00:00,353.58,390.41,387.82,366.58,164465.9439
ETH-USD,9/11/2020 19:00:00,364.88,388.25,373.93,387.81,109437.7936
ETH-USD,9/10/2020 19:00:00,355.81,375.38,367.94,373.93,132464.5869
ETH-USD,9/9/2020 19:00:00,350.23,377.79,351.11,368.06,217245.4358
ETH-USD,9/8/2020 19:00:00,330.6,359.41,337.48,351.1,166730.6151
ETH-USD,9/7/2020 19:00:00,325.36,357.01,353.71,337.48,209229.7361
ETH-USD,9/6/2020 19:00:00,323.17,358.66,352.85,353.71,215514.0893
ETH-USD,9/5/2020 19:00:00,316.43,360.61,335.25,352.77,266338.8329
ETH-USD,9/4/2020 19:00:00,310,394.38,389.2,335.25,607878.8782
ETH-USD,9/3/2020 19:00:00,359,400.5,382.15,388.96,286186.0074
ETH-USD,9/2/2020 19:00:00,370,451,439.99,382.87,407832.2915
ETH-USD,9/1/2020 19:00:00,420.58,481.2,475.57,440.02,320308.0544
ETH-USD,8/31/2020 19:00:00,429.66,488.95,433.88,475.57,333743.6221
ETH-USD,8/30/2020 19:00:00,418.16,439,428.92,433.89,168619.8054
ETH-USD,8/29/2020 19:00:00,398.24,429.9,398.57,428.94,170379.4457
ETH-USD,8/28/2020 19:00:00,392.34,405.82,395.35,398.58,89963.76996
ETH-USD,8/27/2020 19:00:00,379.67,398.16,383.27,395.47,123755.4194
ETH-USD,8/26/2020 19:00:00,371.5,397.15,386.12,383.25,121889.9519
ETH-USD,8/25/2020 19:00:00,377.56,393.5,383.26,386.1,131417.5222
ETH-USD,8/24/2020 19:00:00,369.36,409.31,407.76,383.33,189576.5422
ETH-USD,8/23/2020 19:00:00,387.72,411.97,390.78,407.76,153521.946
ETH-USD,8/22/2020 19:00:00,383.67,400,395.52,390.9,79939.92783
ETH-USD,8/21/2020 19:00:00,379.53,399.73,388,395.62,145453.0893
ETH-USD,8/20/2020 19:00:00,385,418.92,415.92,388.05,218376.515
ETH-USD,8/19/2020 19:00:00,402.3,419.58,407.6,415.92,146536.5102
ETH-USD,8/18/2020 19:00:00,393.75,426.97,422.31,407.59,212936.969
ETH-USD,8/17/2020 19:00:00,414.44,434.27,431.5,422.31,148682.3074
ETH-USD,8/16/2020 19:00:00,420.5,447.5,433.71,431.5,221839.1436
ETH-USD,8/15/2020 19:00:00,412.51,437,432.67,433.7,198013.6894
ETH-USD,8/14/2020 19:00:00,428,443.33,438.83,432.55,170960.9008
ETH-USD,8/13/2020 19:00:00,417.52,445.45,425,438.83,320572.9639
ETH-USD,8/12/2020 19:00:00,376.46,432.94,387.27,424.94,363868.5283
ETH-USD,8/11/2020 19:00:00,365.19,389.57,378.92,387.27,193171.5051
ETH-USD,8/10/2020 19:00:00,364.77,398.3,395.77,378.88,231283.2172
ETH-USD,8/9/2020 19:00:00,385.44,400.21,390.41,395.78,198449.1804
ETH-USD,8/8/2020 19:00:00,384.02,401,397.5,390.41,144028.589
ETH-USD,8/7/2020 19:00:00,376.18,400.06,379.76,397.51,109615.578
ETH-USD,8/6/2020 19:00:00,362.88,398.57,395.28,379.75,258109.5633
ETH-USD,8/5/2020 19:00:00,391,404.03,401.21,395.28,147321.2554
ETH-USD,8/4/2020 19:00:00,383.86,408,389.76,401.21,208377.2177
ETH-USD,8/3/2020 19:00:00,380.67,403.64,386.27,389.82,250989.9546
ETH-USD,8/2/2020 19:00:00,366.34,399.69,372.19,386.22,246596.5667
ETH-USD,8/1/2020 19:00:00,325.75,415,387.4,372.21,573146.5448
ETH-USD,7/31/2020 19:00:00,343.75,394,346.86,387.4,308505.5
ETH-USD,7/30/2020 19:00:00,328.35,349.74,335.25,346.86,199448.4798
ETH-USD,7/29/2020 19:00:00,314.52,342.4,318.15,335.31,175330.8765
ETH-USD,7/28/2020 19:00:00,312.66,325.85,317.52,318.16,166994.9633
ETH-USD,7/27/2020 19:00:00,306.29,327.34,322.41,317.59,208395.5604
ETH-USD,7/26/2020 19:00:00,311.38,334.34,311.43,322.24,412079.3763
ETH-USD,7/25/2020 19:00:00,300.21,319.86,305.55,311.35,238205.016
ETH-USD,7/24/2020 19:00:00,279.62,310,279.66,305.66,245086.4109
ETH-USD,7/23/2020 19:00:00,268.39,287.8,275.56,279.59,180943.2309
ETH-USD,7/22/2020 19:00:00,260.1,282.6,264.28,275.68,309092.3422
ETH-USD,7/21/2020 19:00:00,241.62,269.49,245.64,264.28,152721.5964
ETH-USD,7/20/2020 19:00:00,235.77,247.18,236.12,245.65,132078.7876
ETH-USD,7/19/2020 19:00:00,233.85,239.8,239.26,236.1,75335.42837
ETH-USD,7/18/2020 19:00:00,233.28,240,235.69,239.17,47600.88537
ETH-USD,7/17/2020 19:00:00,232.24,236.97,232.59,235.72,48348.08464
ETH-USD,7/16/2020 19:00:00,230.87,234.55,233.47,232.63,77645.60947
ETH-USD,7/15/2020 19:00:00,229.77,239.16,238.35,233.41,143676.5095
ETH-USD,7/14/2020 19:00:00,236.36,241.44,240.4,238.33,116172.6659
ETH-USD,7/13/2020 19:00:00,236.66,242.01,239.25,240.43,70522.17531
ETH-USD,7/12/2020 19:00:00,236.97,245.37,242.81,239.44,123671.0749
ETH-USD,7/11/2020 19:00:00,236.51,243.9,239.18,242.81,61521.88399
ETH-USD,7/10/2020 19:00:00,237.43,241.58,241.26,239.17,38867.95249
ETH-USD,7/9/2020 19:00:00,235.56,242.12,242,241.2,71281.88112
ETH-USD,7/8/2020 19:00:00,237.04,247.67,247.11,242,107698.9573
ETH-USD,7/7/2020 19:00:00,237.91,249,239.37,247.14,135216.7749
ETH-USD,7/6/2020 19:00:00,234.55,243.82,241.71,239.37,84359.16233
ETH-USD,7/5/2020 19:00:00,227.08,241.99,227.62,241.65,140881.4653
ETH-USD,7/4/2020 19:00:00,223.5,229.93,229.34,227.67,45635.09436
ETH-USD,7/3/2020 19:00:00,224.5,231.04,224.98,229.34,50798.99632
ETH-USD,7/2/2020 19:00:00,224.31,228.26,226.43,225.06,67562.6865
ETH-USD,7/1/2020 19:00:00,222.78,232.15,231.15,226.48,89324.15323
ETH-USD,6/30/2020 19:00:00,224.11,232.77,225.5,231.03,91282.48097
ETH-USD,6/29/2020 19:00:00,222.93,228.69,227.81,225.48,57678.36076
ETH-USD,6/28/2020 19:00:00,220.98,229.98,224.94,227.81,81211.44621
ETH-USD,6/27/2020 19:00:00,217.35,227.93,220.74,224.76,67155.35599
ETH-USD,6/26/2020 19:00:00,215.16,231.1,229.45,220.76,131871.6543
ETH-USD,6/25/2020 19:00:00,227.3,233.25,231.94,229.44,82611.98977
ETH-USD,6/24/2020 19:00:00,227.05,235.24,234.44,231.97,115681.7571
ETH-USD,6/23/2020 19:00:00,230.66,249.04,243.08,234.44,145340.3896
ETH-USD,6/22/2020 19:00:00,240.73,244.8,243.24,243.12,73617.26297
ETH-USD,6/21/2020 19:00:00,227.2,246.95,227.7,243.23,166917.7986
ETH-USD,6/20/2020 19:00:00,226.86,231.29,228.8,227.68,44083.75436
ETH-USD,6/19/2020 19:00:00,225.5,230.67,228.67,228.8,44777.05565
ETH-USD,6/18/2020 19:00:00,226.43,231.9,231.05,228.66,66279.25781
ETH-USD,6/17/2020 19:00:00,227.37,234.5,233.69,231.05,64198.37536
ETH-USD,6/16/2020 19:00:00,227.5,237,235.35,233.71,89376.40701
ETH-USD,6/15/2020 19:00:00,228.78,236.02,230.96,235.34,86465.3143
ETH-USD,6/14/2020 19:00:00,217.79,234,231.34,230.98,240181.5769
ETH-USD,6/13/2020 19:00:00,229.75,238.59,238.18,231.34,108186.6677
ETH-USD,6/12/2020 19:00:00,234.11,238.8,237.57,238.17,46315.99128
ETH-USD,6/11/2020 19:00:00,227.84,239.54,230.14,237.53,133036.8486
ETH-USD,6/10/2020 19:00:00,225.2,250.26,248.27,230.15,240083.1628
ETH-USD,6/9/2020 19:00:00,242.13,250.56,244.04,248.16,142311.1534
ETH-USD,6/8/2020 19:00:00,238.91,249.99,246.55,244.03,111405.5318
ETH-USD,6/7/2020 19:00:00,240.82,247.97,244.79,246.55,93327.75056
ETH-USD,6/6/2020 19:00:00,234.48,245.45,241.92,244.81,128372.5673
ETH-USD,6/5/2020 19:00:00,237.67,244.52,240.04,241.92,60101.61055
ETH-USD,6/4/2020 19:00:00,238.65,247.9,243.18,240.04,117168.7039
ETH-USD,6/3/2020 19:00:00,236.17,246.73,244.59,243.18,159033.0193
ETH-USD,6/2/2020 19:00:00,233.28,245.39,237.7,244.6,112638.1378
ETH-USD,6/1/2020 19:00:00,225.6,253.6,248.42,237.71,270793.5213
ETH-USD,5/31/2020 19:00:00,230.59,251.46,231.43,248.41,216373.6396
ETH-USD,5/30/2020 19:00:00,229.46,245.46,243.85,231.54,162582.9819
ETH-USD,5/29/2020 19:00:00,218.33,247.36,220.55,243.84,254679.919
ETH-USD,5/28/2020 19:00:00,217.52,224.84,220.39,220.62,135620.5254
ETH-USD,5/27/2020 19:00:00,204.5,220.68,208.41,220.44,146497.8327
ETH-USD,5/26/2020 19:00:00,200.76,208.48,200.87,208.41,77179.58902
ETH-USD,5/25/2020 19:00:00,196.65,205.03,204.13,200.91,100703.8716
ETH-USD,5/24/2020 19:00:00,198.01,205.71,199.63,204.06,81997.29846
ETH-USD,5/23/2020 19:00:00,199.3,210.67,206.61,199.63,106095.0979
ETH-USD,5/22/2020 19:00:00,204.56,211.3,207.3,206.66,67466.8594
ETH-USD,5/21/2020 19:00:00,196.12,209.28,198.61,207.32,129598.1833
ETH-USD,5/20/2020 19:00:00,191.27,211.52,209.95,198.62,179532.2983
ETH-USD,5/19/2020 19:00:00,205.1,215.5,214.8,209.96,104103.822
ETH-USD,5/18/2020 19:00:00,209.22,215.84,214.86,214.71,98910.17411
ETH-USD,5/17/2020 19:00:00,206.99,216.99,207.05,214.97,163043.281
ETH-USD,5/16/2020 19:00:00,199.1,210,200.5,207.05,114512.3106
ETH-USD,5/15/2020 19:00:00,193.24,203.36,194.66,200.53,89046.63238
ETH-USD,5/14/2020 19:00:00,191.35,204.3,203.4,194.7,145885.0495
ETH-USD,5/13/2020 19:00:00,195.7,206.25,199.92,203.4,169935.2207
ETH-USD,5/12/2020 19:00:00,188.36,201.59,189.93,199.92,145067.3749
ETH-USD,5/11/2020 19:00:00,185.79,192.89,185.93,190.1,114408.6356
ETH-USD,5/10/2020 19:00:00,176.43,193.77,187.65,185.93,266403.2721
ETH-USD,5/9/2020 19:00:00,180.01,210.06,210.06,187.73,479238.223
ETH-USD,5/8/2020 19:00:00,208.27,214.79,211.65,210,120178.8808
ETH-USD,5/7/2020 19:00:00,207.2,217,212.5,211.59,156564.1705
ETH-USD,5/6/2020 19:00:00,196.82,215.99,199.1,212.47,259914.5642
ETH-USD,5/5/2020 19:00:00,198.18,211.21,205.5,199.26,172142.5365
ETH-USD,5/4/2020 19:00:00,201.33,212.17,207.02,205.43,126463.176
ETH-USD,5/3/2020 19:00:00,195.17,210.96,210.24,206.86,209514.6732
ETH-USD,5/2/2020 19:00:00,205.28,219.48,214.25,210.24,145164.7488
ETH-USD,5/1/2020 19:00:00,210.57,215.59,212.08,214.25,86048.74335
ETH-USD,4/30/2020 19:00:00,206.18,217.58,206.22,212.09,153088.4848
ETH-USD,4/29/2020 19:00:00,202.3,227.5,215.74,206.23,410315.6417
ETH-USD,4/28/2020 19:00:00,196.64,219.59,196.64,215.66,377357.2933
ETH-USD,4/27/2020 19:00:00,192.5,197.95,196.88,196.67,105608.4183
ETH-USD,4/26/2020 19:00:00,189.6,199.41,197.8,196.78,165535.9964
ETH-USD,4/25/2020 19:00:00,192.54,200,194.42,197.83,134905.3216
ETH-USD,4/24/2020 19:00:00,185.97,198.2,187.92,194.42,147021.913
ETH-USD,4/23/2020 19:00:00,184.97,189.91,185.65,187.84,125300.6682
ETH-USD,4/22/2020 19:00:00,178.44,194.86,183.1,185.66,271745.3279
ETH-USD,4/21/2020 19:00:00,170.02,184.41,171.05,183.11,178433.4788
ETH-USD,4/20/2020 19:00:00,168.44,174.93,170.39,171.07,169875.0666
ETH-USD,4/19/2020 19:00:00,166.4,186.67,180.28,170.5,280053.9689
ETH-USD,4/18/2020 19:00:00,176.53,189.92,187.85,180.39,194900.1402
ETH-USD,4/17/2020 19:00:00,170.69,191.22,170.85,187.88,320092.5832
ETH-USD,4/16/2020 19:00:00,168.5,175.1,172.58,170.89,136537.5868
ETH-USD,4/15/2020 19:00:00,148.08,175.2,152.76,172.55,376129.2605
ETH-USD,4/14/2020 19:00:00,152.17,161.5,158.68,152.77,142489.5103
ETH-USD,4/13/2020 19:00:00,155.56,163,156.76,158.65,198839.2338
ETH-USD,4/12/2020 19:00:00,149.7,159.44,158.82,156.76,233848.9775
ETH-USD,4/11/2020 19:00:00,155.31,165.45,158.68,158.87,133037.6224
ETH-USD,4/10/2020 19:00:00,154.2,161.5,158.1,158.55,96587.83228
ETH-USD,4/9/2020 19:00:00,152.3,170.39,169.71,158.1,258810.1653
ETH-USD,4/8/2020 19:00:00,165.32,173.55,173.43,169.75,165254.8047
ETH-USD,4/7/2020 19:00:00,163.49,174.77,164.54,173.36,192588.6024
ETH-USD,4/6/2020 19:00:00,161.47,176.82,171.56,164.57,533130.9512
ETH-USD,4/5/2020 19:00:00,142.79,172.19,142.79,171.5,398555.2612
ETH-USD,4/4/2020 19:00:00,140.81,145.98,144.49,142.79,64777.90083
ETH-USD,4/3/2020 19:00:00,139.04,146.69,141.48,144.48,85410.10646
ETH-USD,4/2/2020 19:00:00,138,146.81,141.48,141.54,120557.4338
ETH-USD,4/1/2020 19:00:00,135.5,150.5,136.14,141.53,214501.141
ETH-USD,3/31/2020 19:00:00,128.6,137.4,133.08,136.14,99102.51786
ETH-USD,3/30/2020 19:00:00,130.45,135.35,132.3,133.08,86613.22974
ETH-USD,3/29/2020 19:00:00,124.05,135.48,124.43,132.32,154018.2393
ETH-USD,3/28/2020 19:00:00,123.72,132.18,131.36,124.35,93067.42014
ETH-USD,3/27/2020 19:00:00,125.01,133.8,131.56,131.35,172811.9364
ETH-USD,3/26/2020 19:00:00,130,142.5,139,131.56,173786.9201
ETH-USD,3/25/2020 19:00:00,133.52,140.36,136.35,139,168611.7961
ETH-USD,3/24/2020 19:00:00,132.5,142.79,138.95,136.26,228043.6338
ETH-USD,3/23/2020 19:00:00,133.04,144.16,137,139,328276.632
ETH-USD,3/22/2020 19:00:00,119.2,138,122.31,137,392334.3446
ETH-USD,3/21/2020 19:00:00,120.9,137.38,132.79,122.42,261957.0935
ETH-USD,3/20/2020 19:00:00,125.84,137.64,133.35,132.79,259380.3106
ETH-USD,3/19/2020 19:00:00,115.51,154,136.65,133.27,626525.452
ETH-USD,3/18/2020 19:00:00,115.72,144.44,118.59,136.68,486951.2118
ETH-USD,3/17/2020 19:00:00,110.18,118.88,116.06,118.6,306306.6098
ETH-USD,3/16/2020 19:00:00,109.66,121.49,111.36,116.09,418552.5566
ETH-USD,3/15/2020 19:00:00,100.5,123.75,123.33,111.38,891238.5802
ETH-USD,3/14/2020 19:00:00,119.84,134.1,122.11,123.3,438391.8352
ETH-USD,3/13/2020 19:00:00,120.71,135.9,135.44,122.17,284672.8593
ETH-USD,3/12/2020 19:00:00,90,148,110.3,135.51,1322282.98
ETH-USD,3/11/2020 19:00:00,101.22,195.64,194.62,110.3,1290935.348
ETH-USD,3/10/2020 19:00:00,181,202.98,200.63,194.61,240340.2065
ETH-USD,3/9/2020 19:00:00,195.17,206.28,202.76,200.5,184956.9386
ETH-USD,3/8/2020 19:00:00,189.85,208.65,199.51,202.77,461839.1285
ETH-USD,3/7/2020 19:00:00,196,237.75,237.75,199.46,293962.3952
ETH-USD,3/6/2020 19:00:00,236.67,253.01,245.53,237.75,147025.874
ETH-USD,3/5/2020 19:00:00,227.77,245.84,228.6,245.56,140307.2114
ETH-USD,3/4/2020 19:00:00,224.49,234.47,224.49,228.64,160025.9152
ETH-USD,3/3/2020 19:00:00,220.39,228.83,223.72,224.56,106846.7581
ETH-USD,3/2/2020 19:00:00,220,232.92,232.12,223.75,173987.9055
ETH-USD,3/1/2020 19:00:00,215.75,234.5,217.34,232.12,189047.5325
ETH-USD,2/29/2020 19:00:00,211.5,227.99,217.36,217.26,144339.9094
ETH-USD,2/28/2020 19:00:00,216.83,233.32,227.13,217.31,93401.32179
ETH-USD,2/27/2020 19:00:00,213.63,234.9,227.6,227.37,258340.9876
ETH-USD,2/26/2020 19:00:00,209.26,239,223.78,227.63,342714.1797
ETH-USD,2/25/2020 19:00:00,215.33,250.84,246.28,223.5,404352.6157
ETH-USD,2/24/2020 19:00:00,244.44,266.24,265.53,246.5,152709.5137
ETH-USD,2/23/2020 19:00:00,256.06,278.13,275.48,265.31,197775.6683
ETH-USD,2/22/2020 19:00:00,261.53,276.62,261.94,275.48,104405.1399
ETH-USD,2/21/2020 19:00:00,256.3,267.04,265.79,262.08,63814.59112
ETH-USD,2/20/2020 19:00:00,254.1,268.71,257.2,265.8,136892.247
ETH-USD,2/19/2020 19:00:00,245.25,264.26,258.51,257.4,203271.5156
ETH-USD,2/18/2020 19:00:00,250,287.13,283.34,258.66,239803.8546
ETH-USD,2/17/2020 19:00:00,259.24,286.87,268.2,283.31,211662.7071
ETH-USD,2/16/2020 19:00:00,242.36,269,258.58,268.03,204959.4848
ETH-USD,2/15/2020 19:00:00,236.37,274,264.83,258.5,248679.1444
ETH-USD,2/14/2020 19:00:00,261.35,290,285.95,264.92,251243.7922
ETH-USD,2/13/2020 19:00:00,260.13,287.98,268.37,286.27,191566.7432
ETH-USD,2/12/2020 19:00:00,253.75,278.01,266.63,268.42,264197.2474
ETH-USD,2/11/2020 19:00:00,237.95,276.15,237.99,266.49,293996.3496
ETH-USD,2/10/2020 19:00:00,217.83,239.92,222.86,237.98,174444.8573
ETH-USD,2/9/2020 19:00:00,216.31,229.6,228.8,222.85,106485.3899
ETH-USD,2/8/2020 19:00:00,223.16,230.9,223.36,228.8,111211.5509
ETH-USD,2/7/2020 19:00:00,213.24,228.4,223.22,223.37,137475.6016
ETH-USD,2/6/2020 19:00:00,212.94,224.78,212.94,223.22,161651.5149
ETH-USD,2/5/2020 19:00:00,200.54,216.49,204.01,212.95,162316.4367
ETH-USD,2/4/2020 19:00:00,186.89,207.93,188.25,204,143938.1747
ETH-USD,2/3/2020 19:00:00,184.29,191.37,189.41,188.24,89059.71463
ETH-USD,2/2/2020 19:00:00,186.25,195.21,188.22,189.42,89093.19596
ETH-USD,2/1/2020 19:00:00,178.98,193.52,183.49,188.29,96138.84421
ETH-USD,1/31/2020 19:00:00,179,184.2,179.72,183.5,65650.16852
ETH-USD,1/30/2020 19:00:00,175,185.68,184.52,179.74,108639.7766
ETH-USD,1/29/2020 19:00:00,170,186.89,173.41,184.55,104426.4739
ETH-USD,1/28/2020 19:00:00,173.13,178.31,175.91,173.45,85409.92407
ETH-USD,1/27/2020 19:00:00,169.78,176.5,169.78,175.99,102264.1748
ETH-USD,1/26/2020 19:00:00,164.89,171.7,167.58,169.77,84463.87778
ETH-USD,1/25/2020 19:00:00,159.09,167.59,160,167.35,44653.73539
ETH-USD,1/24/2020 19:00:00,157.4,162.41,162.31,160.12,36677.52376
ETH-USD,1/23/2020 19:00:00,154.48,164.21,162.49,162.3,88510.10067
ETH-USD,1/22/2020 19:00:00,158.44,167.79,167.73,162.4,69309.04423
ETH-USD,1/21/2020 19:00:00,165.65,171.05,169.29,167.68,49452.51856
ETH-USD,1/20/2020 19:00:00,164.28,170,166.66,169.19,61518.49556
ETH-USD,1/19/2020 19:00:00,161.1,169.3,166.67,166.68,66340.77435
ETH-USD,1/18/2020 19:00:00,161.7,178,174.05,166.75,113433.6896
ETH-USD,1/17/2020 19:00:00,164.92,179.32,169.54,174.06,113052.3229
ETH-USD,1/16/2020 19:00:00,162.01,174.52,164,169.59,134919.6665
ETH-USD,1/15/2020 19:00:00,158.17,167.28,166.27,163.93,88188.75031
ETH-USD,1/14/2020 19:00:00,159.13,172.18,165.74,166.29,165292.6861
ETH-USD,1/13/2020 19:00:00,143.45,170.83,143.5,165.76,258408.6159
ETH-USD,1/12/2020 19:00:00,142.1,147,146.55,143.51,44072.65864
ETH-USD,1/11/2020 19:00:00,141.83,146.6,142.51,146.6,35450.66532
ETH-USD,1/10/2020 19:00:00,142,148,144.89,142.63,52850.50877
ETH-USD,1/9/2020 19:00:00,135.26,145.81,137.72,144.72,137620.9982
ETH-USD,1/8/2020 19:00:00,135.12,141.38,140.64,137.71,61184.99934
ETH-USD,1/7/2020 19:00:00,137.03,148,143.08,140.6,101682.0929
ETH-USD,1/6/2020 19:00:00,138.79,145.25,144.2,143.08,96525.42254
ETH-USD,1/5/2020 19:00:00,134.78,144.51,135.31,144.19,91523.60993
ETH-USD,1/4/2020 19:00:00,134.14,138.97,134.14,135.31,45353.69311
ETH-USD,1/3/2020 19:00:00,132.5,135.75,134.17,134.14,31254.84712
ETH-USD,1/2/2020 19:00:00,125.52,134.93,126.81,134.17,88651.89285
ETH-USD,1/1/2020 19:00:00,125.83,130.18,130.14,126.81,49211.56902
ETH-USD,8/22/2021 20:00:00,3233.19,3378.6,3241.41,3323.12,170976.0902
ETH-USD,8/21/2021 20:00:00,3128.82,3275,3226.38,3241.42,98417.87657
ETH-USD,8/20/2021 20:00:00,3206.96,3311,3286.82,3226.73,108432.7274
ETH-USD,8/19/2021 20:00:00,3178.65,3300,3184.32,3286.58,173202.4996
ETH-USD,8/18/2021 20:00:00,2960,3187.48,3014.38,3184.21,161902.2888
ETH-USD,8/17/2021 20:00:00,2951,3126.51,3011.77,3014.38,193245.6329
ETH-USD,8/16/2021 20:00:00,2992.15,3293.15,3146.6,3011.01,246541.8992
ETH-USD,8/15/2021 20:00:00,3135,3341.47,3311.02,3146.6,177756.8905
ETH-USD,8/14/2021 20:00:00,3112.96,3323.54,3266.52,3310.93,162311.4793
ETH-USD,8/13/2021 20:00:00,3206.96,3333,3324.51,3266.52,118892.5091
ETH-USD,8/12/2021 20:00:00,3034.52,3330,3047.21,3324.51,190905.3521
ETH-USD,8/11/2021 20:00:00,2980,3239.69,3162.16,3047.21,243214.9015
ETH-USD,8/10/2021 20:00:00,3122.22,3275,3142.18,3162.61,194586.9179
ETH-USD,8/9/2021 20:00:00,3051,3235.1,3162.33,3142.09,223500.0319
